date,rank,album,song,artist
20130708,8,A Voice,All Right,Lim Kim
20130708,9,Fly,Fly,긱스 (Geeks)
20130708,10,여자 대통령,여자 대통령,걸스데이
20130708,11,슬피 우는 새,슬피 우는 새 (Feat. 이수영),아웃사이더
20130708,12,Love Love Love,Love Love Love,로이킴
20130708,13,`A Cube` For Season # Blue,짧은머리,허각
20130708,14,미친연애,미친연애 (Bad Girl) (Feat. E-Sens Of 슈프림팀),범키
20130708,15,Luckynumbers,쌔끈해 (Three Dopeboyz) (Feat. Zion.T),다이나믹 듀오
20130708,16,A`s Doll House,U &amp; I,에일리
20130708,17,Give It To Me,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),씨스타
20130708,18,구가의 서 OST Part.7,너 하나야,포맨
20130708,19,물 좋아?,물 좋아?,4minute
20130708,20,비범벅,비범벅 (Feat. 범키),버벌진트
20130708,21,우리가 사랑하는 방법,우리가 사랑하는 방법,김용준
20130708,22,Name Is 4minute,이름이 뭐예요?,4minute
20130708,23,Give It To Me,바빠 (Bad Boy),씨스타
20130708,24,The 5th Album Vol.2 `Thank You`,청혼하는 거예요,포맨
20130708,25,Luckynumbers,날개뼈 (Hot Wings) (Feat. 효린 Of Sistar),다이나믹 듀오
20130708,26,너의 목소리가 들려 OST Part.2,왜 이제야 왔니,정엽
20130708,27,After School The 6th Maxi Single `첫사랑`,첫사랑,애프터스쿨
20130708,28,Young Folk,만인의 연인 (Feat. 하림),써니힐
20130708,29,Luckynumbers,진격의 거인 둘 (Return Of The Kings),다이나믹 듀오
20130708,30,Luckynumbers,"거품 안 넘치게 따라줘 (Life Is Good) (Feat. Crush, DJ Friz)",다이나믹 듀오
20130708,31,구가의 서 OST Part.6,잘 있나요,The One (더원)
20130708,32,I Like 2 Party,I Like 2 Party,박재범
20130708,33,Inner Child,Baby,존박
20130708,34,자니,자니 (Feat. Dynamic Duo),프라이머리
20130708,35,봄봄봄,봄봄봄,로이킴
20130708,36,Hot &amp; Cold,핫 앤 콜드 (Hot &amp; Cold),쥬얼리
20130708,37,미스터고 OST `BYE`,BYE,태연 (TAEYEON)
20130708,38,미친게 아니라구요,미친게 아니라구요 (Feat. MC 스나이퍼),손승연
20130708,39,너의 목소리가 들려 OST Part.4,너에겐 들리지 않는 그 말,신승훈
20130708,40,Be Ambitious,내 다리를 봐 (Be Ambitious),달샤벳
20130708,41,I DANCE,I Dance (Feat. 유빈 Of 원더걸스),아이비
20130708,42,Backpack,Wash Away (Feat. 에일리),긱스 (Geeks)
20130708,43,MONOCHROME,Bad Girls,이효리
20130708,44,괜찮겠니,괜찮겠니,비스트
20130708,45,구가의 서 OST Special,잘 있나요 (Acoustic Ver.),최진혁
20130708,46,Memory,한사람 (I`ll Be There),울랄라세션
20130708,47,11시 그 적당함,11시 그 적당함,XIA (준수)
20130708,48,콩떡빙수,콩떡빙수,악동뮤지션
20130708,49,Organic Sound,꼭 한번 만나고 싶다,바이브
20130708,50,Letter From Secret,YooHoo (유후),시크릿
20130708,51,Give It To Me,Crying,씨스타
20130708,52,상어 OST `몇 날 며칠`,몇 날 며칠 (Countless Days),나윤권
20130708,53,회복이 급해,"회복이 급해 (Feat. 하림, 호투)",2BIC(투빅)
20130708,54,내 연애의 모든 것 OST Part.3,I Love You,악동뮤지션
20130708,55,기대,기대해,걸스데이
20130708,56,A Good Girl,a Good Boy,백아연
20130708,57,녹는 중,녹는 중 (Feat. 버벌진트),다비치
20130708,58,2 4 : 2 6,Boogie On &amp; On,빈지노 (Beenzino)
20130708,59,너의 목소리가 들려 OST Part.3,두눈에. 두볼에. 가슴에 (In My Eyes),김연지
20130708,60,Luckynumbers,"19금만루홈런 (Lee Dae Ho) (Feat. Supreme Team, DJ Friz)",다이나믹 듀오
20130708,61,GENTLEMAN,GENTLEMAN,싸이 (PSY)
20130708,62,8th #1 유리 심장,오늘 밤 (Feat. 배치기),린
20130708,63,The Bad Touch,19금The Bad Touch (Gordon &amp; Doyle Edit),DJ Gollum
20130708,64,Mystic Ballad Part.1,거북이,다비치
20130708,65,이게 무슨 일이야,이게 무슨 일이야,B1A4
20130708,66,최고다 이순신 OST Part.4,한 사람만 보여요,이창민
20130708,67,Organic Sound,이 나이 먹도록,바이브
20130708,68,I`m Sorry,I`m Sorry,비스트
20130708,69,MY LOVE,사랑하고 싶은 날,이승철
20130708,70,Love &amp; Slow,Love &amp; Slow,지나
20130708,71,The 1st Mini Album `Trap`,Trap (Feat. 규현&amp;태민),헨리 (HENRY)
20130708,72,Primary And The Messengers LP,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리
20130708,73,"향, 사랑을 부르다","향, 사랑을 부르다",정엽
20130708,74,24,가수가 된 이유,신용재 (포맨)
20130708,75,Rainbow Syndrome Part.2,SUNSHINE,레인보우
20130708,76,Number 1,Number 1,투개월
20130708,77,빠빠빠,빠빠빠,크레용팝
20130708,78,Primary And The Messengers LP,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리
20130708,79,Bounce,Bounce,조용필
20130708,80,The 3rd Album Part.2 `Love Blossom (러브블러썸)`,Love Blossom (러브블러썸),케이윌
20130708,81,A`s Doll House,No No No,에일리
20130708,82,구가의 서 OST Part.5,나를 잊지말아요,수지 (SUZY)
20130708,83,Coffee Shop,Coffee Shop,B.A.P
20130708,84,Just Listen,우리가 헤어진 진짜 이유,윤하 (YOUNHA)
20130708,85,Call My Name,Call My Name,소울스타 (SOULSTAR)
20130708,86,이단옆차기 프로젝트 Vol.02,눈물 (Feat. 유진 Of 더 씨야),리쌍
20130708,87,re;code Episode I,"Officially Missing You, Too",긱스 (Geeks)
20130708,88,JOAH,좋아 (JOAH),박재범
20130708,89,MONOCHROME,미스코리아,이효리
20130708,90,8th #1 유리 심장,유리 심장 (Feat. 용준형 Of 비스트),린
20130708,91,연애조작단 : 시라노 OST Part 4,그대라는 한 사람,Jessica (제시카)
20130708,92,마지막 그 한마디,마지막 그 한마디,이승기
20130708,93,Secret Garden,U You,Apink (에이핑크)
20130708,94,Luckynumbers,"Airplane Mode (Feat. 이주한, 혜원 Of Winterplay, Simo)",다이나믹 듀오
20130708,95,여왕의 교실 OST `초록비`,초록비 (Green Rain),SHINee (샤이니)
20130708,96,A Voice,컬러링,Lim Kim
20130708,97,MYNAME 1st Mini Album,Baby I`m Sorry,마이네임
20130708,98,The 1st Album XOXO (KISS＆HUG),늑대와 미녀 (Wolf),EXO
20130708,99,Luckynumbers,슛 골인 (Shoot - Goal In),다이나믹 듀오
20130708,100,어때,어때 (Feat. 하림),긱스 (Geeks)
20130715,1,A`s Doll House,U &amp; I,에일리
20130715,2,여름날의 추억,오늘따라 보고싶어서 그래,다비치
20130715,3,Luckynumbers,BAAAM (Feat. Muzie Of UV),다이나믹 듀오
20130715,4,Secret Garden,NoNoNo,Apink (에이핑크)
20130715,5,Falling In Love,Falling In Love,2NE1
20130715,6,비가 온다,비가 온다,강승윤
20130715,7,Give It To Me,Give It To Me,씨스타
20130715,8,MY LOVE,My Love,이승철
20130715,9,Be OK,Be OK (Feat. 배치기),유성은
20130715,10,Destiny,Destiny,인피니트
20130715,11,Fly,Fly,긱스 (Geeks)
20130715,12,레시피,레시피,브라운아이드걸스
20130715,13,A Voice,All Right,Lim Kim
20130715,14,여자 대통령,여자 대통령,걸스데이
20130715,15,미친연애,미친연애 (Bad Girl) (Feat. E-Sens Of 슈프림팀),범키
20130715,16,`A Cube` For Season # Blue,짧은머리,허각
20130715,17,슬피 우는 새,슬피 우는 새 (Feat. 이수영),아웃사이더
20130715,18,Give It To Me,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),씨스타
20130715,19,Love Love Love,Love Love Love,로이킴
20130715,20,Luckynumbers,쌔끈해 (Three Dopeboyz) (Feat. Zion.T),다이나믹 듀오
20130715,21,물 좋아?,물 좋아?,4minute
20130715,22,구가의 서 OST Part.7,너 하나야,포맨
20130715,23,비범벅,비범벅 (Feat. 범키),버벌진트
20130715,24,너의 목소리가 들려 OST Part.2,왜 이제야 왔니,정엽
20130715,25,빠빠빠,빠빠빠,크레용팝
20130715,26,Name Is 4minute,이름이 뭐예요?,4minute
20130715,27,"Hard to love, How to love",Shadow (그림자),비스트
20130715,28,INCREDIBLE,Incredible (Feat. Quincy),XIA (준수)
20130715,29,Give It To Me,바빠 (Bad Boy),씨스타
20130715,30,Luckynumbers,날개뼈 (Hot Wings) (Feat. 효린 Of Sistar),다이나믹 듀오
20130715,31,The 5th Album Vol.2 `Thank You`,청혼하는 거예요,포맨
20130715,32,Call Me,연락 좀 자주 해 (Feat. 앤드류 최),언터쳐블
20130715,33,미친게 아니라구요,미친게 아니라구요 (Feat. MC 스나이퍼),손승연
20130715,34,자니,자니 (Feat. Dynamic Duo),프라이머리
20130715,35,After School The 6th Maxi Single `첫사랑`,첫사랑,애프터스쿨
20130715,36,봄봄봄,봄봄봄,로이킴
20130715,37,구가의 서 OST Part.6,잘 있나요,The One (더원)
20130715,38,Young Folk,만인의 연인 (Feat. 하림),써니힐
20130715,39,Luckynumbers,"거품 안 넘치게 따라줘 (Life Is Good) (Feat. Crush, DJ Friz)",다이나믹 듀오
20130715,40,Hot &amp; Cold,핫 앤 콜드 (Hot &amp; Cold),쥬얼리
20130715,41,Luckynumbers,진격의 거인 둘 (Return Of The Kings),다이나믹 듀오
20130715,42,A`s Doll House,No No No,에일리
20130715,43,DOKKUN Project Pt.3,감동이 중요해 (Feat. 한해 Of 팬텀),JUNIEL
20130715,44,우리가 사랑하는 방법,우리가 사랑하는 방법,김용준
20130715,45,I Like 2 Party,I Like 2 Party,박재범
20130715,46,Backpack,Wash Away (Feat. 에일리),긱스 (Geeks)
20130715,47,너의 목소리가 들려 OST Part.4,너에겐 들리지 않는 그 말,신승훈
20130715,48,Be Ambitious,내 다리를 봐 (Be Ambitious),달샤벳
20130715,49,Give It To Me,Crying,씨스타
20130715,50,Inner Child,Baby,존박
20130715,51,괜찮겠니,괜찮겠니,비스트
20130715,52,I DANCE,I Dance (Feat. 유빈 Of 원더걸스),아이비
20130715,53,MONOCHROME,Bad Girls,이효리
20130715,54,Organic Sound,꼭 한번 만나고 싶다,바이브
20130715,55,Letter From Secret,YooHoo (유후),시크릿
20130715,56,콩떡빙수,콩떡빙수,악동뮤지션
20130715,57,The Bad Touch,19금The Bad Touch (Gordon &amp; Doyle Edit),DJ Gollum
20130715,58,2 4 : 2 6,Boogie On &amp; On,빈지노 (Beenzino)
20130715,59,녹는 중,녹는 중 (Feat. 버벌진트),다비치
20130715,60,구가의 서 OST Special,잘 있나요 (Acoustic Ver.),최진혁
20130715,61,회복이 급해,"회복이 급해 (Feat. 하림, 호투)",2BIC(투빅)
20130715,62,기대,기대해,걸스데이
20130715,63,내 연애의 모든 것 OST Part.3,I Love You,악동뮤지션
20130715,64,Memory,한사람 (I`ll Be There),울랄라세션
20130715,65,너의 목소리가 들려 OST Part.3,두눈에. 두볼에. 가슴에 (In My Eyes),김연지
20130715,66,Lo$t &amp; Found,니가 아니었기를 (Narr. 버벌진트),미스에스
20130715,67,GENTLEMAN,GENTLEMAN,싸이 (PSY)
20130715,68,Primary And The Messengers LP,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리
20130715,69,8th #1 유리 심장,오늘 밤 (Feat. 배치기),린
20130715,70,첫사랑,첫사랑 (`응답하라 1994` 삽입곡),써니사이드
20130715,71,미스터고 OST `BYE`,BYE,태연 (TAEYEON)
20130715,72,Hurricane,Hurricane,B.A.P
20130715,73,Mystic Ballad Part.1,거북이,다비치
20130715,74,INCREDIBLE,미안,XIA (준수)
20130715,75,A Good Girl,a Good Boy,백아연
20130715,76,24,가수가 된 이유,신용재 (포맨)
20130715,77,이게 무슨 일이야,이게 무슨 일이야,B1A4
20130715,78,상어 OST `몇 날 며칠`,몇 날 며칠 (Countless Days),나윤권
20130715,79,The 1st Mini Album `Trap`,Trap (Feat. 규현&amp;태민),헨리 (HENRY)
20130715,80,Organic Sound,이 나이 먹도록,바이브
20130715,81,Primary And The Messengers LP,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리
20130715,82,Luckynumbers,"19금만루홈런 (Lee Dae Ho) (Feat. Supreme Team, DJ Friz)",다이나믹 듀오
20130715,83,최고다 이순신 OST Part.4,한 사람만 보여요,이창민
20130715,84,MY LOVE,사랑하고 싶은 날,이승철
20130715,85,너의 목소리가 들려 OST Part.5,달콤하게 랄랄라,멜로디데이 (MelodyDay)
20130715,86,re;code Episode I,"Officially Missing You, Too",긱스 (Geeks)
20130715,87,11시 그 적당함,11시 그 적당함,XIA (준수)
20130715,88,I`m Sorry,I`m Sorry,비스트
20130715,89,이단옆차기 프로젝트 Vol.02,눈물 (Feat. 유진 Of 더 씨야),리쌍
20130715,90,Rainbow Syndrome Part.2,SUNSHINE,레인보우
20130715,91,JOAH,좋아 (JOAH),박재범
20130715,92,The 3rd Album Part.2 `Love Blossom (러브블러썸)`,Love Blossom (러브블러썸),케이윌
20130715,93,Number 1,Number 1,투개월
20130715,94,상어 OST `지독한 사랑`,지독한 사랑 (Poison Love),임정희
20130715,95,Bounce,Bounce,조용필
20130715,96,이젠 끝이야,이젠 끝이야,FIX
20130715,97,Call My Name,Call My Name,소울스타 (SOULSTAR)
20130715,98,Love &amp; Slow,Love &amp; Slow,지나
20130715,99,Destiny,Inception,인피니트
20130715,100,구가의 서 OST Part.5,나를 잊지말아요,수지 (SUZY)
20130722,1,A`s Doll House,U &amp; I,에일리
20130722,2,Secret Garden,NoNoNo,Apink (에이핑크)
20130722,3,여름날의 추억,오늘따라 보고싶어서 그래,다비치
20130722,4,Luckynumbers,BAAAM (Feat. Muzie Of UV),다이나믹 듀오
20130722,5,Falling In Love,Falling In Love,2NE1
20130722,6,Give It To Me,Give It To Me,씨스타
20130722,7,MY LOVE,My Love,이승철
20130722,8,빠빠빠,빠빠빠,크레용팝
20130722,9,비가 온다,비가 온다,강승윤
20130722,10,"Hard to love, How to love",Shadow (그림자),비스트
20130722,11,Be OK,Be OK (Feat. 배치기),유성은
20130722,12,Destiny,Destiny,인피니트
20130722,13,여자 대통령,여자 대통령,걸스데이
20130722,14,A Voice,All Right,Lim Kim
20130722,15,미친연애,미친연애 (Bad Girl) (Feat. E-Sens Of 슈프림팀),범키
20130722,16,`A Cube` For Season # Blue,짧은머리,허각
20130722,17,레시피,레시피,브라운아이드걸스
20130722,18,Fly,Fly,긱스 (Geeks)
20130722,19,슬피 우는 새,슬피 우는 새 (Feat. 이수영),아웃사이더
20130722,20,Give It To Me,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),씨스타
20130722,21,너의 목소리가 들려 OST Part.2,왜 이제야 왔니,정엽
20130722,22,물 좋아?,물 좋아?,4minute
20130722,23,Luckynumbers,쌔끈해 (Three Dopeboyz) (Feat. Zion.T),다이나믹 듀오
20130722,24,Love Love Love,Love Love Love,로이킴
20130722,25,구가의 서 OST Part.7,너 하나야,포맨
20130722,26,비범벅,비범벅 (Feat. 범키),버벌진트
20130722,27,Name Is 4minute,이름이 뭐예요?,4minute
20130722,28,Luckynumbers,날개뼈 (Hot Wings) (Feat. 효린 Of Sistar),다이나믹 듀오
20130722,29,The 5th Album Vol.2 `Thank You`,청혼하는 거예요,포맨
20130722,30,Lo$t &amp; Found,니가 아니었기를 (Narr. 버벌진트),미스에스
20130722,31,자니,자니 (Feat. Dynamic Duo),프라이머리
20130722,32,Give It To Me,바빠 (Bad Boy),씨스타
20130722,33,불후의 명곡 - 전설을 노래하다 (유재하 편),그대 내 품에,하동균
20130722,34,Fire,Fire,디셈버
20130722,35,나쁜놈,나쁜놈,숙희
20130722,36,썸머시즌,"썸머시즌 (Feat. 이퀄리티, XOXO)",프리스타일
20130722,37,Rebirth Outsider,Bye U (Feat. 지오 Of MBLAQ),아웃사이더
20130722,38,미친게 아니라구요,미친게 아니라구요 (Feat. MC 스나이퍼),손승연
20130722,39,Hot &amp; Cold,핫 앤 콜드 (Hot &amp; Cold),쥬얼리
20130722,40,After School The 6th Maxi Single `첫사랑`,첫사랑,애프터스쿨
20130722,41,DOKKUN Project Pt.3,감동이 중요해 (Feat. 한해 Of 팬텀),JUNIEL
20130722,42,구가의 서 OST Part.6,잘 있나요,The One (더원)
20130722,43,봄봄봄,봄봄봄,로이킴
20130722,44,Young Folk,만인의 연인 (Feat. 하림),써니힐
20130722,45,Luckynumbers,"거품 안 넘치게 따라줘 (Life Is Good) (Feat. Crush, DJ Friz)",다이나믹 듀오
20130722,46,Backpack,Wash Away (Feat. 에일리),긱스 (Geeks)
20130722,47,어디 갈래,어디 갈래,태완 (Taewan)
20130722,48,2 4 : 2 6,Boogie On &amp; On,빈지노 (Beenzino)
20130722,49,Luckynumbers,진격의 거인 둘 (Return Of The Kings),다이나믹 듀오
20130722,50,A`s Doll House,No No No,에일리
20130722,51,Give It To Me,Crying,씨스타
20130722,52,The Bad Touch,19금The Bad Touch (Gordon &amp; Doyle Edit),DJ Gollum
20130722,53,Be Ambitious,내 다리를 봐 (Be Ambitious),달샤벳
20130722,54,Call Me,연락 좀 자주 해 (Feat. 앤드류 최),언터쳐블
20130722,55,Hollywood,Hollywood (Feat. 정준하),KYT (코요태)
20130722,56,Organic Sound,꼭 한번 만나고 싶다,바이브
20130722,57,괜찮겠니,괜찮겠니,비스트
20130722,58,너의 목소리가 들려 OST Part.4,너에겐 들리지 않는 그 말,신승훈
20130722,59,INCREDIBLE,Incredible (Feat. Quincy),XIA (준수)
20130722,60,Letter From Secret,YooHoo (유후),시크릿
20130722,61,녹는 중,녹는 중 (Feat. 버벌진트),다비치
20130722,62,Primary And The Messengers LP,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리
20130722,63,MONOCHROME,Bad Girls,이효리
20130722,64,I Like 2 Party,I Like 2 Party,박재범
20130722,65,콩떡빙수,콩떡빙수,악동뮤지션
20130722,66,우리가 사랑하는 방법,우리가 사랑하는 방법,김용준
20130722,67,기대,기대해,걸스데이
20130722,68,I DANCE,I Dance (Feat. 유빈 Of 원더걸스),아이비
20130722,69,내 연애의 모든 것 OST Part.3,I Love You,악동뮤지션
20130722,70,회복이 급해,"회복이 급해 (Feat. 하림, 호투)",2BIC(투빅)
20130722,71,V,V,이정현
20130722,72,GENTLEMAN,GENTLEMAN,싸이 (PSY)
20130722,73,8th #1 유리 심장,오늘 밤 (Feat. 배치기),린
20130722,74,너의 목소리가 들려 OST Part.3,두눈에. 두볼에. 가슴에 (In My Eyes),김연지
20130722,75,24,가수가 된 이유,신용재 (포맨)
20130722,76,Inner Child,Baby,존박
20130722,77,Primary And The Messengers LP,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리
20130722,78,구가의 서 OST Special,잘 있나요 (Acoustic Ver.),최진혁
20130722,79,Mystic Ballad Part.1,거북이,다비치
20130722,80,The 1st Mini Album `Trap`,Trap (Feat. 규현&amp;태민),헨리 (HENRY)
20130722,81,Memory,한사람 (I`ll Be There),울랄라세션
20130722,82,re;code Episode I,"Officially Missing You, Too",긱스 (Geeks)
20130722,83,이게 무슨 일이야,이게 무슨 일이야,B1A4
20130722,84,Organic Sound,이 나이 먹도록,바이브
20130722,85,최고다 이순신 OST Part.4,한 사람만 보여요,이창민
20130722,86,A Good Girl,a Good Boy,백아연
20130722,87,상어 OST `몇 날 며칠`,몇 날 며칠 (Countless Days),나윤권
20130722,88,이단옆차기 프로젝트 Vol.02,눈물 (Feat. 유진 Of 더 씨야),리쌍
20130722,89,MY LOVE,사랑하고 싶은 날,이승철
20130722,90,Luckynumbers,"19금만루홈런 (Lee Dae Ho) (Feat. Supreme Team, DJ Friz)",다이나믹 듀오
